Acoustic/Folk_0,Alt_Music_1,Blues_2,Bollywood_3,Country_4,HipHop_5,Indie Alt_6,Instrumental_7,Metal_8,Pop_9,Rock_10
0.07905156,0.018174669,0.018316757,0.67098635,0.018157937,0.019891137,0.018157937,0.020442236,0.018665934,0.0930972,0.025058234
0.027704025,0.005160866,0.0052773156,0.91373736,0.011059819,0.0053254077,0.0051596086,0.009120592,0.005292799,0.0059736203,0.0061885463
0.0087018255,0.010943379,0.00947043,0.0087018255,0.0087018255,0.8667793,0.011507724,0.00870236,0.0143028,0.021928,0.030260501
0.03242261,0.07042983,0.08660347,0.03242261,0.03242261,0.033371348,0.0845051,0.032424614,0.11475994,0.041603893,0.43903396
0.023773555,0.04500029,0.024869123,0.023773555,0.023773555,0.024396526,0.041207094,0.023775022,0.29279804,0.025295662,0.45133764
0.008377582,0.012141504,0.0086310515,0.008377582,0.008377582,0.008574075,0.012541949,0.008378097,0.87794966,0.008913957,0.037736993
0.036509335,0.08866283,0.08972319,0.036509335,0.036509335,0.037610214,0.4065726,0.036509335,0.037713815,0.042956714,0.15072323
0.2900054,0.0369179,0.03730652,0.050596073,0.09615101,0.042102378,0.036972906,0.038357858,0.037789114,0.29185906,0.041941766
0.04407835,0.055953275,0.06968296,0.04407835,0.044078358,0.062062126,0.38208717,0.04408107,0.049035005,0.069201626,0.13566169
0.03226802,0.047187187,0.03745476,0.03226802,0.03226802,0.037707668,0.05320969,0.032270014,0.24826561,0.039281677,0.4078193
0.029003702,0.035379745,0.043585416,0.029003702,0.029003702,0.036622167,0.5724749,0.02900371,0.04083426,0.041634552,0.113454156
0.032945644,0.06809977,0.08899634,0.032945644,0.032945644,0.03555766,0.115908794,0.032947678,0.03497925,0.050520323,0.47415322
0.02472343,0.013128329,0.013410352,0.014613264,0.8073957,0.014816219,0.013128329,0.0134209655,0.013452424,0.043087885,0.02882311
0.013262232,0.021453833,0.013595563,0.013262232,0.013262232,0.013609555,0.021096224,0.013262826,0.8303711,0.014101231,0.032722946
0.038362827,0.07910644,0.073505305,0.038362827,0.038362827,0.039690223,0.14961968,0.0383652,0.070254125,0.04167885,0.3926917
0.036737848,0.051216554,0.07998063,0.036737848,0.036737848,0.054228637,0.06459393,0.036740113,0.038307615,0.46372116,0.10099782
0.0026634133,0.0024125676,0.0024911156,0.0025780392,0.0024355485,0.0025006249,0.0024125676,0.97478265,0.0025092748,0.0027529849,0.0024612257
0.03635299,0.074361466,0.038813055,0.03635299,0.03635299,0.040087357,0.12409715,0.03635524,0.037359636,0.065477714,0.4743894
0.045846466,0.089419276,0.07185216,0.045846466,0.045846466,0.047606274,0.13785546,0.04587151,0.047993228,0.09605601,0.3258067
0.031746656,0.0516269,0.034656428,0.031746656,0.031746656,0.032522134,0.056152157,0.03174862,0.31861588,0.033975348,0.3454626
0.008167971,0.011257807,0.010449699,0.008167971,0.008167971,0.8813534,0.010464548,0.008168474,0.008707376,0.016830407,0.028264409
0.0466325,0.083877616,0.14342046,0.0466325,0.0466325,0.0569438,0.09681903,0.046635367,0.058544908,0.08533308,0.28852826
0.04350558,0.050412904,0.10410095,0.04350558,0.04350558,0.044839457,0.14814672,0.043508265,0.058352146,0.04956465,0.37055817
0.03250919,0.06753193,0.036783177,0.03250919,0.03250919,0.03332844,0.11712818,0.032511197,0.057499416,0.035056487,0.5226336
0.01321311,0.01964137,0.013984623,0.01321311,0.01321311,0.013530674,0.026456473,0.013213921,0.77698094,0.014480905,0.08207172
0.03365445,0.055221383,0.048476208,0.03365445,0.03365445,0.0368552,0.080001414,0.03365653,0.046384927,0.11436877,0.48407224
0.014693175,0.032485284,0.75343865,0.014693175,0.014693175,0.016282622,0.052946195,0.014719918,0.015312162,0.025673395,0.04506228
0.018324522,0.020059535,0.020395067,0.018324522,0.018324522,0.7111891,0.023415498,0.018334534,0.018820038,0.11094915,0.02186357
0.06127418,0.039272413,0.04255346,0.051148284,0.08578868,0.040540427,0.039750498,0.04029233,0.057998758,0.059777904,0.4816031
0.049931984,0.11107172,0.067118526,0.049931984,0.049931984,0.056553937,0.15968809,0.049935058,0.053190734,0.09744076,0.25520524
0.041351404,0.093193494,0.07572618,0.041351404,0.041351404,0.04439946,0.2627674,0.04135395,0.04437646,0.05419562,0.25993326
0.04828599,0.09051508,0.049401425,0.04828599,0.04828599,0.05902153,0.12758574,0.04828896,0.06807812,0.18779625,0.22445492
0.020019261,0.03416262,0.020659253,0.020019261,0.020019261,0.02206233,0.059690163,0.020020496,0.6226574,0.026679572,0.13401031
0.038638588,0.065209955,0.10320685,0.038638588,0.038638588,0.08468198,0.08359725,0.038640965,0.29608005,0.104851805,0.10781538
0.0024578439,0.002448446,0.0025355122,0.002672256,0.002459669,0.0025287338,0.002448446,0.9746098,0.002547731,0.0027939258,0.0024976588
0.028107587,0.055221025,0.028411154,0.028107587,0.028107587,0.035521694,0.06539696,0.028109323,0.032488402,0.1131989,0.5573298
0.0057339245,0.0063145035,0.0058442177,0.0057339245,0.0057339245,0.9339746,0.007139531,0.0057342774,0.0060297474,0.010949447,0.0068118763
0.008161508,0.0034097277,0.0035172815,0.95342934,0.003428521,0.003799251,0.0034097277,0.003627899,0.0034982304,0.008930641,0.0047878884
0.01591865,0.023645746,0.016701952,0.01591865,0.01591865,0.016331712,0.022145158,0.015919633,0.570896,0.017446041,0.2691578
0.03290978,0.08068924,0.057019614,0.032906,0.032906,0.041306376,0.54269993,0.038299806,0.03378728,0.04734348,0.060132533
0.036868382,0.08147688,0.0847088,0.036868382,0.036868382,0.04135646,0.09781723,0.036870033,0.041465636,0.07503003,0.43066975
0.035295077,0.06125211,0.049652718,0.035295077,0.035295077,0.036184542,0.107347175,0.03529666,0.30572346,0.03752791,0.26113018
0.030811122,0.038848124,0.051078517,0.030811122,0.030811122,0.05553099,0.048495747,0.030813023,0.03328077,0.27115262,0.37836683
0.03310528,0.045386955,0.050666496,0.03310528,0.03310528,0.038750414,0.054973833,0.033107325,0.035752784,0.33510733,0.30693907
0.03751985,0.043150533,0.05256207,0.03751985,0.03751985,0.038821973,0.37646058,0.037522167,0.06271777,0.04395389,0.2322515
0.026752314,0.035365105,0.031052463,0.026752314,0.026752314,0.03090661,0.04028211,0.026753968,0.39830405,0.032567095,0.32451168
0.0038485469,0.005033264,0.0040472583,0.0038485469,0.0038485469,0.0039710538,0.0052368,0.003848784,0.9040711,0.0047270088,0.057519104
0.05377882,0.10465085,0.05835316,0.05377882,0.05377882,0.077870056,0.13072269,0.053782128,0.056870088,0.20472537,0.1516892
0.028714351,0.046462167,0.030220268,0.028714351,0.028714351,0.02944977,0.04610441,0.028716125,0.07244776,0.042996805,0.6174596
0.04346978,0.09669679,0.054486968,0.04346978,0.04346978,0.048730884,0.19124842,0.04347245,0.053486966,0.075369366,0.30609882
0.0034466886,0.003160212,0.003276953,0.0035315352,0.0036303124,0.0032638398,0.003160212,0.96640676,0.0032883594,0.003611322,0.0032237328
0.026953762,0.058808386,0.028937615,0.026953762,0.026953762,0.027650623,0.073718,0.026955426,0.07109543,0.03713815,0.59483504
0.033428453,0.07190323,0.034490593,0.033428453,0.033428453,0.03427088,0.07510643,0.033430517,0.34578958,0.035543207,0.26918024
0.04964277,0.092949755,0.13720371,0.04964277,0.04964277,0.064079806,0.10328257,0.049669888,0.051022403,0.16961008,0.18325348
0.037078746,0.08533576,0.0402221,0.037078746,0.037078746,0.05295909,0.47814012,0.037080403,0.041172672,0.06648878,0.08736482
0.046506416,0.028102187,0.030208874,0.033379942,0.63003993,0.031058941,0.028102195,0.028728599,0.028763955,0.061574697,0.053534243
0.036202755,0.07824812,0.045880012,0.036202755,0.036202755,0.037240174,0.35027522,0.03620438,0.052437373,0.0433039,0.24780259
0.045072217,0.08550618,0.09389838,0.045072217,0.045072217,0.07819316,0.2402814,0.045074992,0.102027796,0.078708634,0.14109278
0.13939404,0.041747686,0.04359016,0.05508681,0.3219165,0.05043377,0.041747697,0.045499023,0.04273079,0.09963396,0.11821956
0.0373841,0.053389605,0.051819738,0.0373841,0.0373841,0.07428872,0.0612013,0.037386406,0.043008074,0.45188832,0.114865586
0.036885247,0.08610678,0.05475354,0.036885247,0.036885247,0.046099585,0.47425327,0.036887527,0.03854454,0.06130807,0.09139093
0.0045432555,0.0036874323,0.0037235017,0.004066298,0.0053655766,0.005524082,0.0036879655,0.0037696268,0.0038131452,0.9415722,0.020246936
0.04063571,0.062257726,0.06335115,0.04063571,0.04063571,0.04190415,0.16295978,0.04063822,0.08186946,0.04519,0.37992242
0.029234124,0.04515111,0.034022417,0.029234124,0.029234124,0.030103613,0.046138186,0.02923593,0.10297249,0.033657037,0.5910168
0.029467646,0.06628942,0.042483278,0.029467646,0.029467646,0.036012184,0.5591416,0.029468967,0.030729795,0.040735412,0.10673645
0.016935835,0.018792864,0.03737091,0.016935835,0.016935835,0.7682187,0.021098496,0.016936881,0.01799699,0.047736164,0.021041464
0.03355825,0.073909,0.100167096,0.03355825,0.03355825,0.03611185,0.08917438,0.03356032,0.036708947,0.050140098,0.47955352
0.028796501,0.048606962,0.032018524,0.028796501,0.028796501,0.036820486,0.04829889,0.02879828,0.030943489,0.06933444,0.6187894
0.01082689,0.012030911,0.013598359,0.01082689,0.01082689,0.7659447,0.015275193,0.010827556,0.0110818455,0.12577197,0.012988812
0.03770239,0.05067963,0.09449793,0.03770239,0.03770239,0.040534515,0.39956754,0.037704717,0.044851575,0.04899123,0.1700657
0.04325851,0.06447989,0.068768695,0.04325851,0.04325851,0.051561426,0.06780044,0.04326118,0.09531665,0.059729103,0.41930708
0.01375617,0.011740826,0.011818531,0.013320597,0.8413326,0.01333973,0.011752208,0.012002533,0.012028741,0.040390722,0.018517263
0.02889029,0.06698445,0.07632155,0.02889029,0.02889029,0.036353778,0.56919533,0.029141072,0.030154085,0.041854363,0.06332455
0.007558332,0.008497822,0.007681097,0.007558332,0.007558332,0.90113914,0.009536306,0.007558797,0.0077433744,0.022584096,0.012584353
0.009034293,0.013370104,0.017598849,0.009034293,0.009034293,0.8686762,0.015005435,0.009034849,0.009480082,0.01936931,0.020362267
0.034068525,0.071631804,0.06606712,0.034068525,0.034068525,0.035032645,0.102106325,0.03407063,0.058543958,0.045256194,0.48508573
0.0060666017,0.006647353,0.015650166,0.0060666017,0.0060666017,0.9185473,0.010809815,0.0060669747,0.006339508,0.010674373,0.0070647663
0.00721446,0.008627746,0.016612275,0.00721446,0.00721446,0.9060053,0.009174131,0.007214904,0.0076538594,0.01093916,0.012129275
0.06419808,0.04303823,0.045351885,0.06875412,0.1316451,0.044537038,0.043038238,0.043997567,0.04483392,0.07722274,0.3933831
0.011090346,0.02366347,0.76525176,0.011090346,0.011090346,0.01147807,0.07392149,0.011236662,0.011374024,0.014464789,0.055338662
0.03775802,0.042213447,0.12025818,0.03775802,0.03775802,0.23121904,0.061020244,0.037775706,0.03864717,0.29758337,0.05800882
0.026977777,0.040771138,0.060655646,0.026977777,0.026977777,0.030811148,0.04650182,0.026979443,0.030135708,0.4988483,0.18436345
0.025306825,0.006258015,0.006299442,0.0071912357,0.0070057344,0.006463224,0.006258015,0.9151437,0.0065177092,0.007172308,0.006383799
0.026152318,0.058580868,0.06831113,0.026152318,0.026152318,0.029057166,0.597815,0.02615349,0.02730655,0.033181477,0.081137374
0.041858174,0.08931937,0.04626366,0.041858174,0.041858174,0.043044284,0.26362336,0.04186005,0.1880035,0.044992182,0.15731908
0.027306592,0.034678746,0.027593523,0.027306592,0.027306592,0.032320607,0.044157572,0.027308278,0.030867215,0.11539448,0.6057598
0.020975,0.039377354,0.021993522,0.020975,0.020975,0.021510607,0.03967579,0.020976296,0.37577182,0.022317931,0.39545164
0.030275254,0.04557129,0.036409944,0.030275254,0.030275254,0.3595578,0.04471427,0.030277124,0.037606224,0.079060934,0.27597663
0.03921667,0.085107364,0.25872746,0.03921667,0.03921667,0.042359058,0.23149231,0.039219085,0.040417906,0.051088654,0.13393812
0.032034572,0.04498063,0.033496622,0.032034572,0.032034572,0.036722556,0.053464953,0.032036554,0.18205345,0.042989407,0.47815207
0.050116897,0.10566862,0.080539234,0.050116897,0.050116897,0.051951047,0.20431541,0.050144274,0.053437375,0.07720181,0.22639157
0.022951243,0.040690783,0.024138208,0.022951243,0.022951243,0.023534117,0.04439412,0.02295266,0.30078614,0.025153412,0.44949684
0.041903257,0.081137046,0.04795583,0.041903257,0.041903257,0.04318202,0.111361265,0.041905846,0.05800454,0.0481933,0.44255033
0.033842895,0.057799336,0.0411914,0.033842895,0.033842895,0.03645432,0.2831732,0.033844985,0.043892782,0.04205683,0.36005846
0.009598094,0.0040952214,0.005054441,0.00593243,0.0040952214,0.004237776,0.0040952214,0.9497711,0.0042544575,0.0046882103,0.004177817
0.041256383,0.098637335,0.044332925,0.041256383,0.041256383,0.042296074,0.10672562,0.04125893,0.07843432,0.04431425,0.42023137
0.029804327,0.065652914,0.032665595,0.029804327,0.029804327,0.03065839,0.09614185,0.029806165,0.038407855,0.0330514,0.5842029
0.027854636,0.04419097,0.028455568,0.027854636,0.027854636,0.030486474,0.04777448,0.027856357,0.04365799,0.06707949,0.6269347
0.03135741,0.043545015,0.032471955,0.03135741,0.03135741,0.03220731,0.056929898,0.03135935,0.5183519,0.03737478,0.15368757
0.039522618,0.08399308,0.27078938,0.039522618,0.039522618,0.04276737,0.1403591,0.03952505,0.041256458,0.06231835,0.20042333
0.038864937,0.060840912,0.067640044,0.038864937,0.038864937,0.117639884,0.3914709,0.03886734,0.050320994,0.076252945,0.08037218
0.042744778,0.059098884,0.04325665,0.042744778,0.042744778,0.07841412,0.06286872,0.0427474,0.29266754,0.051411193,0.24130118
0.033840653,0.043373358,0.04569133,0.033840653,0.033840653,0.039184004,0.05577939,0.03384217,0.038942467,0.26671463,0.37495065
0.006860092,0.007545069,0.007009188,0.006860092,0.006860092,0.9151096,0.0081691,0.0068605137,0.0071370993,0.02034177,0.0072473767
0.03999113,0.06367251,0.06132337,0.03999113,0.03999113,0.04140563,0.092538886,0.039993595,0.08313688,0.049543638,0.44841212
0.042678863,0.055850558,0.30603045,0.042678863,0.042678863,0.051660392,0.1575019,0.042681485,0.044476807,0.08349867,0.13026318
0.034231044,0.04468947,0.067251354,0.034231044,0.034231044,0.0395256,0.05844538,0.03423316,0.03780292,0.31842923,0.29692978
0.085830085,0.04519894,0.046352524,0.1822456,0.14648968,0.05170952,0.04519894,0.046456024,0.046263304,0.15959547,0.14465989
0.008870978,0.010155337,0.010221534,0.008870978,0.008870978,0.89278466,0.011428884,0.008875823,0.009270038,0.015553833,0.015096987
0.047498222,0.085074164,0.065249726,0.047498222,0.047498222,0.058576792,0.22965182,0.047501143,0.10272444,0.072315976,0.19641131
0.019131675,0.03617653,0.022898257,0.019131675,0.019131675,0.019744502,0.03484491,0.019132858,0.70583767,0.020341983,0.08362828
0.029966015,0.06600908,0.033727124,0.029966015,0.029966015,0.030849945,0.08085458,0.029967865,0.03893704,0.039035793,0.59072053
0.04013217,0.044446684,0.120188005,0.04013217,0.04013217,0.15617295,0.06129939,0.040134646,0.04126292,0.3602759,0.05582301
0.85682577,0.012361416,0.012809802,0.018713992,0.01761104,0.012793839,0.012361416,0.013428866,0.012952405,0.017328084,0.012813321
0.051132,0.107616544,0.060813982,0.051132,0.051132,0.18698289,0.14999247,0.05113515,0.055158377,0.067973115,0.1669315
0.049627285,0.060276426,0.18005736,0.049627285,0.049627285,0.12054556,0.20495895,0.049630336,0.05191324,0.13050933,0.053226933
0.009551912,0.011094273,0.010177896,0.009551912,0.009551912,0.8775607,0.01234251,0.009552499,0.009785761,0.024974033,0.01585657
0.023196591,0.05250908,0.036274213,0.023193926,0.023193926,0.02395449,0.64517665,0.023193935,0.033787016,0.026680741,0.08883947
0.03136401,0.039157003,0.067919575,0.03136401,0.03136401,0.06496777,0.052401934,0.031365942,0.03300117,0.55159354,0.065501
0.04377956,0.057503905,0.07039548,0.04377956,0.04377956,0.056598302,0.07416426,0.043782264,0.04627934,0.41573328,0.10420446
0.027177101,0.050117597,0.031306062,0.027177101,0.027177101,0.027907634,0.063973665,0.027178781,0.10841452,0.03141184,0.57815856
0.011161892,0.015023073,0.06731842,0.011161892,0.011161892,0.78658074,0.027845409,0.011162578,0.011424736,0.033959355,0.013200061
0.040928952,0.08839355,0.2996417,0.040928952,0.040928952,0.04425997,0.12255699,0.04093147,0.042655263,0.06299204,0.17578217
0.044233177,0.06427683,0.067119904,0.044233177,0.044233177,0.12690815,0.26049373,0.044978503,0.1318783,0.050697345,0.12094771
0.06743831,0.043534253,0.045224074,0.056376886,0.13106866,0.070348695,0.04355736,0.04647021,0.044585127,0.26838428,0.18301214
0.033314586,0.06790038,0.03771177,0.033314586,0.033314586,0.034187797,0.07241205,0.033316642,0.112923235,0.037471935,0.5041324
0.003551177,0.0030070806,0.0030202179,0.0031648893,0.0030070806,0.0031037105,0.0030070806,0.9685209,0.0030930922,0.003431385,0.0030934329
0.01552038,0.022502381,0.015942283,0.01552038,0.01552038,0.01589195,0.02555584,0.015521338,0.71043867,0.01788804,0.12969841
0.0379485,0.06051334,0.040186796,0.0379485,0.0379485,0.04821349,0.062480927,0.037950847,0.043674074,0.09221055,0.50092447
0.0041957856,0.002727517,0.0028170526,0.9676281,0.0027323125,0.0028328684,0.0027268524,0.0027759054,0.0027960166,0.0057148747,0.0030526603
0.028032271,0.053148683,0.028656201,0.028032271,0.028032271,0.02877386,0.05550966,0.028034003,0.056182805,0.049197383,0.6164006
0.017148912,0.022304581,0.017944891,0.017148912,0.017148912,0.03054667,0.025512898,0.017149968,0.018127725,0.7552117,0.061754793
0.038387295,0.067915276,0.040465683,0.038387295,0.038387295,0.039370455,0.07417562,0.038389668,0.21716419,0.04344122,0.363916
0.03198445,0.06620423,0.03318027,0.03198445,0.03198445,0.032891694,0.054292183,0.031986423,0.21079314,0.035205737,0.43949294
0.04097592,0.09349684,0.046187494,0.04097592,0.04097592,0.05279529,0.2863687,0.040978443,0.04349192,0.07540871,0.23834482
0.039823104,0.088006645,0.06478445,0.039823104,0.039823104,0.044459324,0.098400086,0.039825562,0.04499249,0.0731944,0.42686772
0.028043395,0.04281373,0.028337447,0.028043395,0.028043395,0.030424034,0.04211582,0.028045125,0.051153876,0.06203177,0.630948
0.02650194,0.040236764,0.031976078,0.02650194,0.02650194,0.029374488,0.05313138,0.026503574,0.03245536,0.133999,0.5728175
0.053508632,0.095623314,0.074205406,0.053508632,0.053508632,0.28537673,0.08990207,0.05351192,0.08245148,0.09951614,0.058887046
0.034048796,0.042990874,0.035515957,0.034048796,0.034048796,0.03611806,0.056810465,0.0340509,0.40333027,0.04038332,0.24865381
0.029341226,0.04338584,0.030384112,0.029341226,0.029341226,0.030086381,0.04395403,0.029343039,0.36739078,0.03509054,0.33234155
0.0424952,0.06256627,0.04718448,0.0424952,0.0424952,0.052686755,0.056361217,0.042497825,0.12406265,0.056798566,0.43035668
0.031511072,0.051919036,0.035582874,0.031511072,0.031511072,0.034566853,0.05882879,0.031513017,0.07343649,0.08591573,0.533704
0.050930362,0.083451815,0.05710089,0.050930362,0.050930362,0.10113073,0.09851934,0.050933495,0.06293236,0.103105515,0.29003477
0.032036368,0.045372695,0.33154786,0.032036368,0.032036368,0.034574267,0.07815791,0.03274898,0.03469996,0.097818986,0.24897021
0.055741984,0.031791374,0.034926184,0.039256517,0.38400123,0.0341996,0.031791378,0.032500017,0.032541603,0.062041033,0.2612091
0.026773674,0.04289641,0.027624363,0.026773674,0.026773674,0.027470853,0.15530187,0.026774874,0.40858698,0.02857219,0.20245144
0.044269215,0.078997985,0.07124715,0.044269215,0.044269215,0.05350629,0.07244193,0.044271946,0.054058883,0.10703847,0.38562965
0.032069493,0.06634571,0.035676174,0.032069493,0.032069493,0.033022612,0.07349551,0.032071475,0.07499321,0.04657428,0.5416125
0.026129909,0.049465086,0.026391448,0.026129909,0.026129909,0.030642021,0.055349033,0.026131522,0.031791802,0.16166149,0.5401779
0.027349222,0.052750926,0.028670529,0.027349222,0.027349222,0.0305317,0.045569576,0.027350912,0.091633365,0.035510145,0.6059352
0.060296122,0.039655246,0.042292714,0.04472791,0.10522046,0.059229862,0.039655257,0.04053918,0.044094425,0.39115664,0.13313219
0.39455757,0.03390093,0.03945726,0.056577228,0.07453107,0.037584767,0.033892673,0.03573076,0.035120826,0.22136298,0.03728393
0.033067342,0.07388644,0.038034163,0.033067342,0.033067342,0.035149824,0.09606645,0.033069383,0.035195023,0.048698246,0.5406984
0.027547931,0.058195878,0.02866251,0.027547931,0.027547931,0.030570019,0.06681092,0.027549632,0.030880116,0.069534704,0.60515237
0.041081045,0.03527972,0.035555366,0.03954642,0.29062063,0.065562055,0.035313923,0.036066122,0.036131352,0.31801352,0.06682986
0.044803943,0.08423021,0.26140508,0.044803943,0.044803943,0.07739144,0.10587966,0.044828422,0.04606632,0.12826651,0.11752055
0.029462758,0.051342133,0.031801373,0.029462758,0.029462758,0.030475017,0.074955374,0.029464578,0.4847289,0.036538415,0.17230588
0.03242261,0.07042983,0.08660347,0.03242261,0.03242261,0.033371348,0.0845051,0.032424614,0.11475994,0.041603893,0.43903396
0.03806059,0.08943655,0.047992602,0.03806059,0.03806059,0.039305463,0.36693382,0.03806294,0.042230077,0.048280276,0.21357645
0.02656564,0.04557192,0.028794864,0.02656564,0.02656564,0.027348695,0.06638239,0.02656728,0.28389254,0.028540326,0.4132051
0.04042408,0.07239585,0.10076876,0.04042408,0.04042408,0.041722447,0.0932999,0.040426575,0.08309987,0.04903692,0.39797744
0.031390462,0.061607126,0.034557935,0.031390462,0.031390462,0.03562963,0.08144565,0.031392403,0.03379706,0.26804683,0.359352
0.03985442,0.044101458,0.042040866,0.03985442,0.03985442,0.31390247,0.05991751,0.03985688,0.04310119,0.279477,0.05803935
0.028509326,0.044315215,0.029299725,0.028509326,0.028509326,0.030654455,0.050402112,0.028511088,0.038299665,0.058375377,0.6346144
0.0063067996,0.006959012,0.008078776,0.0063067996,0.0063067996,0.92261994,0.0075825183,0.0063071875,0.00647359,0.015449531,0.0076090666
0.035870686,0.05843063,0.037911437,0.035870686,0.035870686,0.03678939,0.057428878,0.0358729,0.354475,0.038167316,0.27331242
0.052616175,0.09901625,0.061124377,0.052616175,0.052616175,0.068708174,0.1476916,0.052619413,0.054098666,0.18463536,0.17425765
0.018771049,0.013352475,0.015686193,0.01653163,0.80359226,0.0145781,0.012841869,0.013148818,0.013158892,0.029664034,0.04867472
0.04413318,0.081940405,0.049435902,0.04413318,0.04413318,0.048802663,0.17483908,0.044135895,0.05222239,0.098523825,0.31770033
0.02787881,0.043450892,0.029371304,0.02787881,0.02787881,0.03068571,0.04892606,0.027880533,0.12674141,0.03984383,0.5694638
0.034993213,0.070422746,0.051164433,0.034993213,0.034993213,0.036150716,0.12399392,0.034995377,0.03721848,0.05109583,0.48997888
0.024753658,0.03962506,0.025733883,0.024753658,0.024753658,0.02540436,0.040559724,0.024755185,0.21644774,0.028786581,0.5244265
0.009968629,0.012459663,0.11844832,0.009968629,0.009968629,0.76190007,0.022191478,0.009973298,0.011034234,0.018580483,0.015506549
0.041493323,0.0892656,0.1355606,0.041493323,0.041493323,0.04637498,0.29345062,0.04149588,0.04461902,0.07180507,0.15294826
0.03263046,0.048029132,0.11152987,0.03263046,0.03263046,0.035168283,0.059693895,0.032632474,0.035978444,0.11981439,0.45926216
0.028139792,0.045713753,0.028585827,0.028139792,0.028139792,0.03152128,0.04704108,0.02814153,0.04969031,0.054131553,0.6307553
0.03394986,0.068344325,0.04472881,0.03394986,0.03394986,0.03480542,0.10341664,0.033951953,0.09513818,0.037297748,0.48046738
0.028564418,0.054422423,0.030073186,0.028564418,0.028564418,0.032433517,0.07068182,0.02856618,0.04432716,0.068908215,0.58489424
0.011607464,0.018131372,0.037354827,0.011607464,0.011607464,0.8054135,0.024179889,0.012081081,0.011906651,0.02490863,0.031201636
0.0369246,0.05967814,0.27323464,0.0369246,0.0369246,0.038494684,0.06456222,0.03693271,0.04396141,0.14049146,0.23187093
0.011906913,0.0035185458,0.0036304474,0.95366836,0.003521075,0.0036457083,0.003515306,0.0035916574,0.0036044684,0.0057887193,0.0036087523
0.030564927,0.07532636,0.13480067,0.030561414,0.030561414,0.031812,0.5069512,0.030561421,0.032272343,0.035106182,0.061482064
0.021437466,0.040004063,0.022199424,0.021437466,0.021437466,0.022071099,0.031466253,0.02143879,0.46349475,0.029779593,0.3052336
0.034125224,0.076350585,0.03692106,0.034125224,0.034125224,0.037071653,0.13716428,0.034127332,0.056612514,0.28483233,0.23454453
0.008579476,0.013013674,0.009180479,0.008579476,0.008579476,0.8732791,0.011096437,0.008580003,0.008955289,0.017363658,0.032792952
0.030014783,0.039480112,0.040072806,0.030014783,0.030014783,0.034718625,0.05084932,0.030016636,0.03487856,0.14010325,0.53983635
0.029197987,0.03520515,0.04450071,0.029197987,0.029197987,0.04444729,0.043374114,0.029199792,0.030833209,0.3438295,0.3410163
0.036729,0.05702541,0.04723131,0.036729,0.036729,0.03783652,0.3494519,0.036730643,0.17476597,0.040210485,0.14656079
0.038416002,0.065909095,0.042750146,0.038416002,0.038416002,0.045999907,0.089457676,0.03841837,0.043588944,0.13788487,0.42074296
0.03614759,0.058826916,0.08555955,0.03614759,0.03614759,0.037213866,0.27349892,0.03614921,0.064533524,0.041828133,0.29394713
0.031249633,0.06881451,0.19096275,0.031249633,0.031249633,0.046769645,0.33755922,0.031251565,0.032018013,0.07131032,0.12756506
0.04970944,0.0946202,0.052755326,0.04970944,0.04970944,0.057818748,0.14302553,0.049712494,0.07837921,0.103274666,0.2712855
0.038779087,0.079982884,0.04230896,0.038779087,0.038779087,0.03990615,0.09735555,0.038781483,0.13879779,0.046377715,0.40015224
0.02913821,0.0450272,0.032723654,0.02913821,0.02913821,0.030009855,0.046617333,0.029140009,0.074603684,0.04103561,0.613428
0.0043355688,0.0053481706,0.004445676,0.0043355688,0.0043355688,0.0056620296,0.0060224417,0.004335835,0.9460596,0.0046131536,0.010506385
0.046988823,0.093175836,0.11979423,0.046988823,0.046988823,0.048792478,0.14771114,0.046999134,0.049085263,0.10529036,0.24818514
0.024469187,0.039314866,0.033731826,0.024469187,0.024469187,0.025370644,0.102193095,0.024470698,0.5421835,0.026163662,0.13316412
0.031013818,0.061919957,0.1179938,0.031013818,0.031013818,0.03401393,0.056649193,0.031015733,0.03235608,0.1358741,0.4371357
0.023462217,0.03766527,0.024995726,0.023462217,0.023462217,0.024462972,0.03730956,0.023463666,0.25943807,0.033222333,0.4890557
0.029209878,0.06567107,0.043785702,0.029209878,0.029209878,0.031638924,0.49548796,0.029211681,0.03263005,0.039692238,0.17425273
0.028500305,0.036607858,0.0347886,0.028500305,0.028500305,0.3919767,0.041725054,0.028502066,0.029902395,0.30463833,0.046358097
0.029637892,0.05909143,0.034910407,0.029637892,0.029637892,0.030401304,0.07657258,0.02963972,0.043830495,0.032890737,0.6037497
0.6827998,0.011426868,0.011560985,0.012297273,0.014318575,0.0117940605,0.011426868,0.20775475,0.011863968,0.01310034,0.01165655
0.02582578,0.029813278,0.032192223,0.02582578,0.02582578,0.5534857,0.033345617,0.025827372,0.033913225,0.11482541,0.09911982
0.02808435,0.04268104,0.028526936,0.02808435,0.02808435,0.031163499,0.04883645,0.028086085,0.03701422,0.06437132,0.6350674
0.044782635,0.06653836,0.04545388,0.044782635,0.044782635,0.076536186,0.06890871,0.044785388,0.046120875,0.22416374,0.29314497
0.028364062,0.062480304,0.030663308,0.028364062,0.028364062,0.029118348,0.073115945,0.028365813,0.077751204,0.031613946,0.581799
0.03891837,0.062888056,0.057972454,0.03891837,0.03891837,0.043939535,0.07150904,0.03892077,0.05039294,0.20005901,0.35756308
